race,candidate,precinct_name,precinct_code,votes,county_code
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,No,PARKWOOD 270,100270,306,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,Yes,PARKWOOD 270,100270,385,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,No,PARKWOOD 270,100270,400,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Repealed,PARKWOOD 270,100270,475,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Maintained,PARKWOOD 270,100270,264,KP
"SOUTH KITSAP SCHOOL DISTRICT NO. 402 Proposition No. 1 School Construction for a Comprehensive High School #2 General Obligation Bonds - $184,680,000",Approved,PARKWOOD 270,100270,468,KP
"SOUTH KITSAP SCHOOL DISTRICT NO. 402 Proposition No. 1 School Construction for a Comprehensive High School #2 General Obligation Bonds - $184,680,000",Rejected,PARKWOOD 270,100270,321,KP
"SOUTH KITSAP SCHOOL DISTRICT NO. 402 Proposition No. 2 Capital Projects, School Safety and Security and Technology Levies",Yes,PARKWOOD 270,100270,486,KP
"SOUTH KITSAP SCHOOL DISTRICT NO. 402 Proposition No. 2 Capital Projects, School Safety and Security and Technology Levies",No,PARKWOOD 270,100270,303,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,Yes,PARKWOOD 270,100270,471,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,No,PARKWOOD 270,100270,317,KP
U.S. Senator,Maria Cantwell,CONIFER 271,100271,217,KP
U.S. Senator,Susan Hutchison,CONIFER 271,100271,190,KP
Congressional District 6 - U.S. Representative,Derek Kilmer,CONIFER 271,100271,250,KP
Congressional District 6 - U.S. Representative,Douglas Dightman,CONIFER 271,100271,154,KP
Supreme Court - Justice Position 2,Susan Owens,CONIFER 271,100271,283,KP
Supreme Court - Justice Position 8,Nathan Choi,CONIFER 271,100271,112,KP
Supreme Court - Justice Position 8,Steve Gonzalez,CONIFER 271,100271,209,KP
Supreme Court - Justice Position 9,Sheryl Gordon McCloud,CONIFER 271,100271,277,KP
"Court of Appeals, Division 2, District 2 - Judge Position 2",Rebecca Glasgow,CONIFER 271,100271,278,KP
Legislative District 26 - State Senator,Emily Randall,CONIFER 271,100271,218,KP
Legislative District 26 - State Senator,Marty McClendon,CONIFER 271,100271,185,KP
Legislative District 26 - State Representative Pos. 1,Connie FitzPatrick,CONIFER 271,100271,214,KP
Legislative District 26 - State Representative Pos. 1,Jesse L. Young,CONIFER 271,100271,187,KP
Legislative District 26 - State Representative Pos. 2,Joy Stanford,CONIFER 271,100271,204,KP
Legislative District 26 - State Representative Pos. 2,Michelle Caldier,CONIFER 271,100271,196,KP
Kitsap County Commissioner District 3,Edward Wolfe,CONIFER 271,100271,277,KP
Kitsap County Assessor,Phil Cook,CONIFER 271,100271,275,KP
Kitsap County Auditor,Paul Andrews,CONIFER 271,100271,225,KP
Kitsap County Auditor,Richard Huddy,CONIFER 271,100271,103,KP
Kitsap County Clerk,Alison Sonntag,CONIFER 271,100271,287,KP
Kitsap County Coroner,Russ Reuther,CONIFER 271,100271,194,KP
Kitsap County Coroner,Jeff Wallis,CONIFER 271,100271,168,KP
Kitsap County Prosecuting Attorney,Chad M. Enright,CONIFER 271,100271,293,KP
Kitsap County Sheriff,Gary L. Simpson,CONIFER 271,100271,293,KP
Kitsap County Treasurer,Meredith Green,CONIFER 271,100271,285,KP
DISTRICT COURT District Court Judge Department 1,Claire A. Bradley,CONIFER 271,100271,282,KP
DISTRICT COURT District Court Judge Department 2,Jeffrey J. Jahns,CONIFER 271,100271,284,KP
DISTRICT COURT District Court Judge Department 3,Marilyn Paja,CONIFER 271,100271,290,KP
DISTRICT COURT District Court Judge Department 4,Kevin P. Kelly,CONIFER 271,100271,287,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Heather Pauley,CONIFER 271,100271,171,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Nate Andrews,CONIFER 271,100271,153,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,Yes,CONIFER 271,100271,137,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,No,CONIFER 271,100271,275,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,Yes,CONIFER 271,100271,264,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,No,CONIFER 271,100271,148,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,Yes,CONIFER 271,100271,201,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,No,CONIFER 271,100271,210,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Repealed,CONIFER 271,100271,252,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Maintained,CONIFER 271,100271,137,KP
"SOUTH KITSAP SCHOOL DISTRICT NO. 402 Proposition No. 1 School Construction for a Comprehensive High School #2 General Obligation Bonds - $184,680,000",Approved,CONIFER 271,100271,250,KP
"SOUTH KITSAP SCHOOL DISTRICT NO. 402 Proposition No. 1 School Construction for a Comprehensive High School #2 General Obligation Bonds - $184,680,000",Rejected,CONIFER 271,100271,163,KP
"SOUTH KITSAP SCHOOL DISTRICT NO. 402 Proposition No. 2 Capital Projects, School Safety and Security and Technology Levies",Yes,CONIFER 271,100271,264,KP
"SOUTH KITSAP SCHOOL DISTRICT NO. 402 Proposition No. 2 Capital Projects, School Safety and Security and Technology Levies",No,CONIFER 271,100271,146,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,Yes,CONIFER 271,100271,227,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,No,CONIFER 271,100271,185,KP
U.S. Senator,Maria Cantwell,SEDGWICK 272,100272,349,KP
U.S. Senator,Susan Hutchison,SEDGWICK 272,100272,454,KP
Congressional District 6 - U.S. Representative,Derek Kilmer,SEDGWICK 272,100272,444,KP
Congressional District 6 - U.S. Representative,Douglas Dightman,SEDGWICK 272,100272,358,KP
Supreme Court - Justice Position 2,Susan Owens,SEDGWICK 272,100272,520,KP
Supreme Court - Justice Position 8,Nathan Choi,SEDGWICK 272,100272,248,KP
Supreme Court - Justice Position 8,Steve Gonzalez,SEDGWICK 272,100272,370,KP
Supreme Court - Justice Position 9,Sheryl Gordon McCloud,SEDGWICK 272,100272,518,KP
"Court of Appeals, Division 2, District 2 - Judge Position 2",Rebecca Glasgow,SEDGWICK 272,100272,519,KP
Legislative District 26 - State Senator,Emily Randall,SEDGWICK 272,100272,339,KP
Legislative District 26 - State Senator,Marty McClendon,SEDGWICK 272,100272,457,KP
Legislative District 26 - State Representative Pos. 1,Connie FitzPatrick,SEDGWICK 272,100272,338,KP
Legislative District 26 - State Representative Pos. 1,Jesse L. Young,SEDGWICK 272,100272,455,KP
Legislative District 26 - State Representative Pos. 2,Joy Stanford,SEDGWICK 272,100272,328,KP
Legislative District 26 - State Representative Pos. 2,Michelle Caldier,SEDGWICK 272,100272,466,KP
Kitsap County Commissioner District 3,Edward Wolfe,SEDGWICK 272,100272,563,KP
Kitsap County Assessor,Phil Cook,SEDGWICK 272,100272,564,KP
Kitsap County Auditor,Paul Andrews,SEDGWICK 272,100272,407,KP
Kitsap County Auditor,Richard Huddy,SEDGWICK 272,100272,223,KP
Kitsap County Clerk,Alison Sonntag,SEDGWICK 272,100272,547,KP
Kitsap County Coroner,Russ Reuther,SEDGWICK 272,100272,424,KP
Kitsap County Coroner,Jeff Wallis,SEDGWICK 272,100272,304,KP
Kitsap County Prosecuting Attorney,Chad M. Enright,SEDGWICK 272,100272,539,KP
Kitsap County Sheriff,Gary L. Simpson,SEDGWICK 272,100272,558,KP
Kitsap County Treasurer,Meredith Green,SEDGWICK 272,100272,539,KP
DISTRICT COURT District Court Judge Department 1,Claire A. Bradley,SEDGWICK 272,100272,521,KP
DISTRICT COURT District Court Judge Department 2,Jeffrey J. Jahns,SEDGWICK 272,100272,515,KP
DISTRICT COURT District Court Judge Department 3,Marilyn Paja,SEDGWICK 272,100272,524,KP
DISTRICT COURT District Court Judge Department 4,Kevin P. Kelly,SEDGWICK 272,100272,522,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Heather Pauley,SEDGWICK 272,100272,305,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Nate Andrews,SEDGWICK 272,100272,307,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,Yes,SEDGWICK 272,100272,250,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,No,SEDGWICK 272,100272,570,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,Yes,SEDGWICK 272,100272,531,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,No,SEDGWICK 272,100272,275,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,Yes,SEDGWICK 272,100272,374,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,No,SEDGWICK 272,100272,442,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Repealed,SEDGWICK 272,100272,537,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Maintained,SEDGWICK 272,100272,242,KP
"SOUTH KITSAP SCHOOL DISTRICT NO. 402 Proposition No. 1 School Construction for a Comprehensive High School #2 General Obligation Bonds - $184,680,000",Approved,SEDGWICK 272,100272,488,KP
"SOUTH KITSAP SCHOOL DISTRICT NO. 402 Proposition No. 1 School Construction for a Comprehensive High School #2 General Obligation Bonds - $184,680,000",Rejected,SEDGWICK 272,100272,320,KP
"SOUTH KITSAP SCHOOL DISTRICT NO. 402 Proposition No. 2 Capital Projects, School Safety and Security and Technology Levies",Yes,SEDGWICK 272,100272,501,KP
"SOUTH KITSAP SCHOOL DISTRICT NO. 402 Proposition No. 2 Capital Projects, School Safety and Security and Technology Levies",No,SEDGWICK 272,100272,306,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,Yes,SEDGWICK 272,100272,429,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,No,SEDGWICK 272,100272,381,KP
U.S. Senator,Maria Cantwell,SINCLAIR 275,100275,176,KP
U.S. Senator,Susan Hutchison,SINCLAIR 275,100275,180,KP
Congressional District 6 - U.S. Representative,Derek Kilmer,SINCLAIR 275,100275,191,KP
Congressional District 6 - U.S. Representative,Douglas Dightman,SINCLAIR 275,100275,161,KP
Supreme Court - Justice Position 2,Susan Owens,SINCLAIR 275,100275,252,KP
Supreme Court - Justice Position 8,Nathan Choi,SINCLAIR 275,100275,114,KP
Supreme Court - Justice Position 8,Steve Gonzalez,SINCLAIR 275,100275,157,KP
Supreme Court - Justice Position 9,Sheryl Gordon McCloud,SINCLAIR 275,100275,251,KP
"Court of Appeals, Division 2, District 2 - Judge Position 2",Rebecca Glasgow,SINCLAIR 275,100275,249,KP
Legislative District 35 - State Senator,Irene Bowling,SINCLAIR 275,100275,140,KP
Legislative District 35 - State Senator,Tim Sheldon,SINCLAIR 275,100275,169,KP
Legislative District 35 - State Representative Pos. 1,Dan Griffey,SINCLAIR 275,100275,208,KP
Legislative District 35 - State Representative Pos. 1,James Thomas,SINCLAIR 275,100275,142,KP
Legislative District 35 - State Representative Pos. 2,David Daggett,SINCLAIR 275,100275,167,KP
Legislative District 35 - State Representative Pos. 2,Drew C. MacEwen,SINCLAIR 275,100275,183,KP
Kitsap County Commissioner District 3,Edward Wolfe,SINCLAIR 275,100275,257,KP
Kitsap County Assessor,Phil Cook,SINCLAIR 275,100275,258,KP
Kitsap County Auditor,Paul Andrews,SINCLAIR 275,100275,165,KP
Kitsap County Auditor,Richard Huddy,SINCLAIR 275,100275,120,KP
Kitsap County Clerk,Alison Sonntag,SINCLAIR 275,100275,261,KP
Kitsap County Coroner,Russ Reuther,SINCLAIR 275,100275,165,KP
Kitsap County Coroner,Jeff Wallis,SINCLAIR 275,100275,167,KP
Kitsap County Prosecuting Attorney,Chad M. Enright,SINCLAIR 275,100275,256,KP
Kitsap County Sheriff,Gary L. Simpson,SINCLAIR 275,100275,251,KP
Kitsap County Treasurer,Meredith Green,SINCLAIR 275,100275,257,KP
DISTRICT COURT District Court Judge Department 1,Claire A. Bradley,SINCLAIR 275,100275,249,KP
DISTRICT COURT District Court Judge Department 2,Jeffrey J. Jahns,SINCLAIR 275,100275,240,KP
DISTRICT COURT District Court Judge Department 3,Marilyn Paja,SINCLAIR 275,100275,246,KP
DISTRICT COURT District Court Judge Department 4,Kevin P. Kelly,SINCLAIR 275,100275,240,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Heather Pauley,SINCLAIR 275,100275,137,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Nate Andrews,SINCLAIR 275,100275,145,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,Yes,SINCLAIR 275,100275,119,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,No,SINCLAIR 275,100275,242,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,Yes,SINCLAIR 275,100275,234,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,No,SINCLAIR 275,100275,129,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,Yes,SINCLAIR 275,100275,164,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,No,SINCLAIR 275,100275,200,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Repealed,SINCLAIR 275,100275,229,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Maintained,SINCLAIR 275,100275,117,KP
"SOUTH KITSAP SCHOOL DISTRICT NO. 402 Proposition No. 1 School Construction for a Comprehensive High School #2 General Obligation Bonds - $184,680,000",Approved,SINCLAIR 275,100275,179,KP
"SOUTH KITSAP SCHOOL DISTRICT NO. 402 Proposition No. 1 School Construction for a Comprehensive High School #2 General Obligation Bonds - $184,680,000",Rejected,SINCLAIR 275,100275,185,KP
"SOUTH KITSAP SCHOOL DISTRICT NO. 402 Proposition No. 2 Capital Projects, School Safety and Security and Technology Levies",Yes,SINCLAIR 275,100275,195,KP
"SOUTH KITSAP SCHOOL DISTRICT NO. 402 Proposition No. 2 Capital Projects, School Safety and Security and Technology Levies",No,SINCLAIR 275,100275,167,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,Yes,SINCLAIR 275,100275,210,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,No,SINCLAIR 275,100275,150,KP
U.S. Senator,Maria Cantwell,SHERMAN HEIGHTS 278,100278,7,KP
U.S. Senator,Susan Hutchison,SHERMAN HEIGHTS 278,100278,16,KP
Congressional District 6 - U.S. Representative,Derek Kilmer,SHERMAN HEIGHTS 278,100278,11,KP
Congressional District 6 - U.S. Representative,Douglas Dightman,SHERMAN HEIGHTS 278,100278,10,KP
Supreme Court - Justice Position 2,Susan Owens,SHERMAN HEIGHTS 278,100278,13,KP
Supreme Court - Justice Position 8,Nathan Choi,SHERMAN HEIGHTS 278,100278,6,KP
Supreme Court - Justice Position 8,Steve Gonzalez,SHERMAN HEIGHTS 278,100278,7,KP
Supreme Court - Justice Position 9,Sheryl Gordon McCloud,SHERMAN HEIGHTS 278,100278,11,KP
"Court of Appeals, Division 2, District 2 - Judge Position 2",Rebecca Glasgow,SHERMAN HEIGHTS 278,100278,11,KP
Legislative District 26 - State Senator,Emily Randall,SHERMAN HEIGHTS 278,100278,8,KP
Legislative District 26 - State Senator,Marty McClendon,SHERMAN HEIGHTS 278,100278,15,KP
Legislative District 26 - State Representative Pos. 1,Connie FitzPatrick,SHERMAN HEIGHTS 278,100278,7,KP
Legislative District 26 - State Representative Pos. 1,Jesse L. Young,SHERMAN HEIGHTS 278,100278,16,KP
Legislative District 26 - State Representative Pos. 2,Joy Stanford,SHERMAN HEIGHTS 278,100278,8,KP
Legislative District 26 - State Representative Pos. 2,Michelle Caldier,SHERMAN HEIGHTS 278,100278,15,KP
Kitsap County Commissioner District 3,Edward Wolfe,SHERMAN HEIGHTS 278,100278,16,KP
Kitsap County Assessor,Phil Cook,SHERMAN HEIGHTS 278,100278,16,KP
Kitsap County Auditor,Paul Andrews,SHERMAN HEIGHTS 278,100278,10,KP
Kitsap County Auditor,Richard Huddy,SHERMAN HEIGHTS 278,100278,6,KP
Kitsap County Clerk,Alison Sonntag,SHERMAN HEIGHTS 278,100278,14,KP
Kitsap County Coroner,Russ Reuther,SHERMAN HEIGHTS 278,100278,13,KP
Kitsap County Coroner,Jeff Wallis,SHERMAN HEIGHTS 278,100278,7,KP
Kitsap County Prosecuting Attorney,Chad M. Enright,SHERMAN HEIGHTS 278,100278,14,KP
Kitsap County Sheriff,Gary L. Simpson,SHERMAN HEIGHTS 278,100278,13,KP
Kitsap County Treasurer,Meredith Green,SHERMAN HEIGHTS 278,100278,13,KP
DISTRICT COURT District Court Judge Department 1,Claire A. Bradley,SHERMAN HEIGHTS 278,100278,11,KP
DISTRICT COURT District Court Judge Department 2,Jeffrey J. Jahns,SHERMAN HEIGHTS 278,100278,11,KP
DISTRICT COURT District Court Judge Department 3,Marilyn Paja,SHERMAN HEIGHTS 278,100278,10,KP
DISTRICT COURT District Court Judge Department 4,Kevin P. Kelly,SHERMAN HEIGHTS 278,100278,10,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Heather Pauley,SHERMAN HEIGHTS 278,100278,6,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Nate Andrews,SHERMAN HEIGHTS 278,100278,6,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,Yes,SHERMAN HEIGHTS 278,100278,10,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,No,SHERMAN HEIGHTS 278,100278,13,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,Yes,SHERMAN HEIGHTS 278,100278,16,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,No,SHERMAN HEIGHTS 278,100278,6,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,Yes,SHERMAN HEIGHTS 278,100278,7,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,No,SHERMAN HEIGHTS 278,100278,15,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Repealed,SHERMAN HEIGHTS 278,100278,16,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Maintained,SHERMAN HEIGHTS 278,100278,6,KP
"SOUTH KITSAP SCHOOL DISTRICT NO. 402 Proposition No. 1 School Construction for a Comprehensive High School #2 General Obligation Bonds - $184,680,000",Approved,SHERMAN HEIGHTS 278,100278,11,KP
